state,county,date,cases,deaths,all_hospital_beds,hospitalized_covid_confirmed_patients,hospitalized_covid_patients,hospitalized_suspected_covid_patients,icu_available_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients
California,San Mateo,2020-10-08,64,0.0,,,,,,,
California,San Mateo,2020-10-09,96,1.0,,,,,,,
California,San Mateo,2020-10-10,78,0.0,,,,,,,
California,San Mateo,2020-10-11,22,0.0,,,,,,,
California,San Mateo,2020-10-12,22,0.0,,,,,,,
California,San Mateo,2020-10-13,24,0.0,,,,,,,
California,San Mateo,2020-10-14,23,0.0,,,,,,,
California,San Mateo,2020-10-15,31,0.0,,,,,,,
California,San Mateo,2020-10-16,65,2.0,,,,,,,
California,San Mateo,2020-10-17,18,0.0,,,,,,,
California,San Mateo,2020-10-18,80,0.0,,,,,,,
California,San Mateo,2020-10-19,65,0.0,,,,,,,
California,San Mateo,2020-10-20,91,0.0,,,,,,,
California,San Mateo,2020-10-21,71,0.0,,,,,,,
California,San Mateo,2020-10-22,66,0.0,,,,,,,
California,San Mateo,2020-10-23,76,2.0,,,,,,,
California,San Mateo,2020-10-24,70,0.0,,,,,,,
California,San Mateo,2020-10-25,45,0.0,,,,,,,
California,San Mateo,2020-10-26,50,0.0,,,,,,,
California,San Mateo,2020-10-27,37,0.0,,,,,,,
California,San Mateo,2020-10-28,27,0.0,,,,,,,
California,San Mateo,2020-10-29,44,0.0,,,,,,,
California,San Mateo,2020-10-30,62,2.0,,,,,,,
California,San Mateo,2020-10-31,46,0.0,,,,,,,
California,San Mateo,2020-11-01,27,0.0,,,,,,,
California,San Mateo,2020-11-02,48,0.0,,,,,,,
California,San Mateo,2020-11-03,78,0.0,,,,,,,
California,San Mateo,2020-11-04,50,0.0,,,,,,,
California,San Mateo,2020-11-05,79,0.0,,,,,,,
California,San Mateo,2020-11-06,52,1.0,,,,,,,
California,San Mateo,2020-11-07,106,0.0,,,,,,,
California,San Mateo,2020-11-08,90,0.0,,,,,,,
California,San Mateo,2020-11-09,74,0.0,,,,,,,
California,San Mateo,2020-11-10,82,3.0,,,,,,,
California,San Mateo,2020-11-11,69,0.0,,,,,,,
California,San Mateo,2020-11-12,78,0.0,,,,,,,
California,San Mateo,2020-11-13,96,3.0,,,,,,,
California,San Mateo,2020-11-14,111,0.0,,,,,,,
California,San Mateo,2020-11-15,55,0.0,,,,,,,
California,San Mateo,2020-11-16,50,0.0,,,,,,,
California,San Mateo,2020-11-17,93,0.0,,,,,,,
California,San Mateo,2020-11-18,140,0.0,,,,,,,
California,San Mateo,2020-11-19,83,0.0,,,,,,,
California,San Mateo,2020-11-20,266,1.0,,,,,,,
California,San Mateo,2020-11-21,158,0.0,,,,,,,
California,San Mateo,2020-11-22,90,0.0,,,,,,,
California,San Mateo,2020-11-23,136,0.0,,,,,,,
California,San Mateo,2020-11-24,194,1.0,,,,,,,
California,San Mateo,2020-11-25,56,0.0,,,,,,,
California,San Mateo,2020-11-26,101,0.0,,,,,,,
California,San Mateo,2020-11-27,157,0.0,,,,,,,
California,San Mateo,2020-11-28,168,0.0,,,,,,,
California,San Mateo,2020-11-29,137,0.0,,,,,,,
California,San Mateo,2020-11-30,99,0.0,,,,,,,
California,San Mateo,2020-12-01,219,0.0,,,,,,,
California,San Mateo,2020-12-02,262,0.0,,,,,,,
California,San Mateo,2020-12-03,152,0.0,,,,,,,
California,San Mateo,2020-12-04,203,6.0,,,,,,,
California,San Mateo,2020-12-05,400,0.0,,,,,,,
California,San Mateo,2020-12-06,343,0.0,,,,,,,
California,San Mateo,2020-12-07,174,0.0,,,,,,,
California,San Mateo,2020-12-08,276,1.0,,,,,,,
California,San Mateo,2020-12-09,117,0.0,,,,,,,
California,San Mateo,2020-12-10,279,0.0,,,,,,,
California,San Mateo,2020-12-11,539,2.0,,,,,,,
California,San Mateo,2020-12-12,334,0.0,,,,,,,
California,San Mateo,2020-12-13,516,0.0,,,,,,,
California,San Mateo,2020-12-14,271,0.0,,,,,,,
California,San Mateo,2020-12-15,546,4.0,,,,,,,
California,San Mateo,2020-12-16,385,0.0,,,,,,,
California,San Mateo,2020-12-17,355,0.0,,,,,,,
California,San Mateo,2020-12-18,324,15.0,,,,,,,
California,San Mateo,2020-12-19,422,0.0,,,,,,,
California,San Mateo,2020-12-20,371,0.0,,,,,,,
California,San Mateo,2020-12-21,271,0.0,,,,,,,
California,San Mateo,2020-12-22,347,5.0,,,,,,,
California,San Mateo,2020-12-23,398,0.0,,,,,,,
California,San Mateo,2020-12-24,313,9.0,,,,,,,
California,San Mateo,2020-12-25,475,0.0,,,,,,,
California,San Mateo,2020-12-26,340,0.0,,,,,,,
California,San Mateo,2020-12-27,228,0.0,,,,,,,
California,San Mateo,2020-12-28,331,0.0,,,,,,,
California,San Mateo,2020-12-29,306,5.0,,,,,,,
California,San Mateo,2020-12-30,269,0.0,,,,,,,
California,San Mateo,2020-12-31,528,10.0,,,,,,,
California,San Mateo,2021-01-01,471,0.0,,,,,,,
California,San Mateo,2021-01-02,442,0.0,,,,,,,
California,San Mateo,2021-01-03,284,0.0,,,,,,,
California,San Mateo,2021-01-04,383,0.0,,,,,,,
California,San Mateo,2021-01-05,336,7.0,,,,,,,
California,San Mateo,2021-01-06,564,0.0,,,,,,,
California,San Mateo,2021-01-07,444,0.0,,,,,,,
California,San Mateo,2021-01-08,578,21.0,,,,,,,
California,San Mateo,2021-01-09,440,0.0,,,,,,,
California,San Mateo,2021-01-10,460,0.0,,,,,,,
California,San Mateo,2021-01-11,383,0.0,,,,,,,
California,San Mateo,2021-01-12,392,13.0,,,,,,,
California,San Mateo,2021-01-13,448,0.0,,,,,,,
California,San Mateo,2021-01-14,499,0.0,,,,,,,
California,San Mateo,2021-01-15,597,26.0,,,,,,,
California,San Mateo,2021-01-16,514,0.0,,,,,,,
California,San Mateo,2021-01-17,381,0.0,,,,,,,
California,San Mateo,2021-01-18,329,0.0,,,,,,,
California,San Mateo,2021-01-19,215,15.0,,,,,,,
California,Santa Barbara,2020-03-18,2,0.0,,,,,,,
California,Santa Barbara,2020-03-19,3,0.0,,,,,,,
California,Santa Barbara,2020-03-20,2,0.0,,,,,,,
California,Santa Barbara,2020-03-21,1,0.0,,,,,,,
California,Santa Barbara,2020-03-22,8,0.0,,,,,,,
California,Santa Barbara,2020-03-23,2,0.0,,,,,,,
California,Santa Barbara,2020-03-24,2,0.0,,,,,,,
California,Santa Barbara,2020-03-25,5,0.0,,,,,,,
California,Santa Barbara,2020-03-26,8,0.0,,,,,,,
California,Santa Barbara,2020-03-27,4,0.0,,,,,,,
California,Santa Barbara,2020-03-28,12,0.0,,,,,,,
California,Santa Barbara,2020-03-29,3,0.0,,,,,,,
California,Santa Barbara,2020-03-30,27,0.0,,,,,,,
California,Santa Barbara,2020-03-31,10,0.0,,,,,,,
California,Santa Barbara,2020-04-01,14,0.0,,,,,,,
California,Santa Barbara,2020-04-02,22,1.0,,,,,,,
California,Santa Barbara,2020-04-03,29,0.0,,,,,,,
California,Santa Barbara,2020-04-04,13,0.0,,,,,,,
California,Santa Barbara,2020-04-05,4,0.0,,,,,,,
California,Santa Barbara,2020-04-06,18,1.0,,,,,,,
California,Santa Barbara,2020-04-07,20,0.0,,,,,,,
California,Santa Barbara,2020-04-08,12,0.0,,,,,,,
California,Santa Barbara,2020-04-09,11,0.0,,,,,,,
California,Santa Barbara,2020-04-10,22,0.0,,,,,,,
California,Santa Barbara,2020-04-11,4,0.0,,,,,,,
California,Santa Barbara,2020-04-12,3,0.0,,,,,,,
California,Santa Barbara,2020-04-13,10,0.0,,,,,,,
California,Santa Barbara,2020-04-14,21,0.0,,,,,,,
California,Santa Barbara,2020-04-15,25,0.0,,,,,,,
California,Santa Barbara,2020-04-16,14,0.0,,,,,,,
California,Santa Barbara,2020-04-17,18,1.0,,,,,,,
California,Santa Barbara,2020-04-18,23,1.0,,,,,,,
California,Santa Barbara,2020-04-19,5,0.0,,,,,,,
California,Santa Barbara,2020-04-20,11,0.0,,,,,,,
California,Santa Barbara,2020-04-21,26,1.0,,,,,,,
California,Santa Barbara,2020-04-22,23,0.0,,,,,,,
California,Santa Barbara,2020-04-23,8,0.0,,,,,,,
California,Santa Barbara,2020-04-24,5,1.0,,,,,,,
California,Santa Barbara,2020-04-25,7,1.0,,,,,,,
California,Santa Barbara,2020-04-26,7,0.0,,,,,,,
California,Santa Barbara,2020-04-27,2,0.0,,,,,,,
California,Santa Barbara,2020-04-28,3,0.0,,,,,,,
California,Santa Barbara,2020-04-29,8,1.0,,,,,,,
California,Santa Barbara,2020-04-30,13,0.0,,,,,,,
California,Santa Barbara,2020-05-01,9,0.0,,,,,,,
California,Santa Barbara,2020-05-02,7,0.0,,,,,,,
California,Santa Barbara,2020-05-03,6,0.0,,,,,,,
California,Santa Barbara,2020-05-04,12,1.0,,,,,,,
California,Santa Barbara,2020-05-05,17,1.0,,,,,,,
California,Santa Barbara,2020-05-06,24,1.0,,,,,,,
California,Santa Barbara,2020-05-07,155,0.0,,,,,,,
California,Santa Barbara,2020-05-08,334,0.0,,,,,,,
California,Santa Barbara,2020-05-09,191,0.0,,,,,,,
California,Santa Barbara,2020-05-10,78,0.0,,,,,,,
California,Santa Barbara,2020-05-11,49,0.0,,,,,,,
California,Santa Barbara,2020-05-12,5,0.0,,,,,,,
California,Santa Barbara,2020-05-13,5,0.0,,,,,,,
California,Santa Barbara,2020-05-14,13,0.0,,,,,,,
California,Santa Barbara,2020-05-15,14,0.0,,,,,,,
California,Santa Barbara,2020-05-16,13,0.0,,,,,,,
California,Santa Barbara,2020-05-17,35,0.0,,,,,,,
California,Santa Barbara,2020-05-18,44,0.0,,,,,,,
California,Santa Barbara,2020-05-19,20,0.0,,,,,,,
California,Santa Barbara,2020-05-20,3,0.0,,,,,,,
California,Santa Barbara,2020-05-21,17,0.0,,,,,,,
California,Santa Barbara,2020-05-22,13,1.0,,,,,,,
California,Santa Barbara,2020-05-23,12,0.0,,,,,,,
California,Santa Barbara,2020-05-24,7,0.0,,,,,,,
California,Santa Barbara,2020-05-25,17,0.0,,,,,,,
California,Santa Barbara,2020-05-26,0,0.0,,,,,,,
California,Santa Barbara,2020-05-27,39,0.0,,,,,,,
California,Santa Barbara,2020-05-28,13,0.0,,,,,,,
California,Santa Barbara,2020-05-29,14,0.0,,,,,,,
California,Santa Barbara,2020-05-30,4,0.0,,,,,,,
California,Santa Barbara,2020-05-31,2,0.0,,,,,,,
California,Santa Barbara,2020-06-01,9,0.0,,,,,,,
California,Santa Barbara,2020-06-02,32,2.0,,,,,,,
California,Santa Barbara,2020-06-03,19,0.0,,,,,,,
California,Santa Barbara,2020-06-04,28,0.0,,,,,,,
California,Santa Barbara,2020-06-05,45,1.0,,,,,,,
California,Santa Barbara,2020-06-06,20,0.0,,,,,,,
California,Santa Barbara,2020-06-07,3,0.0,,,,,,,
California,Santa Barbara,2020-06-08,6,0.0,,,,,,,
California,Santa Barbara,2020-06-09,30,0.0,,,,,,,
California,Santa Barbara,2020-06-10,24,1.0,,,,,,,
California,Santa Barbara,2020-06-11,17,0.0,,,,,,,
California,Santa Barbara,2020-06-12,74,0.0,,,,,,,
California,Santa Barbara,2020-06-13,30,2.0,,,,,,,
California,Santa Barbara,2020-06-14,50,0.0,,,,,,,
California,Santa Barbara,2020-06-15,5,0.0,,,,,,,
California,Santa Barbara,2020-06-16,36,3.0,,,,,,,
California,Santa Barbara,2020-06-17,57,1.0,,,,,,,
California,Santa Barbara,2020-06-18,54,0.0,,,,,,,
California,Santa Barbara,2020-06-19,83,0.0,,,,,,,
California,Santa Barbara,2020-06-20,74,0.0,,,,,,,
California,Santa Barbara,2020-06-21,72,0.0,,,,,,,
California,Santa Barbara,2020-06-22,17,5.0,,,,,,,
California,Santa Barbara,2020-06-23,51,0.0,,,,,,,
California,Santa Barbara,2020-06-24,71,0.0,,,,,,,
California,Santa Barbara,2020-06-25,64,1.0,,,,,,,
California,Santa Barbara,2020-06-26,169,0.0,,,,,,,
California,Santa Barbara,2020-06-27,55,0.0,,,,,,,
California,Santa Barbara,2020-06-28,88,0.0,,,,,,,
California,Santa Barbara,2020-06-29,147,1.0,,,,,,,
California,Santa Barbara,2020-06-30,118,0.0,,,,,,,
California,Santa Barbara,2020-07-01,76,0.0,,,,,,,
California,Santa Barbara,2020-07-02,99,0.0,,,,,,,
California,Santa Barbara,2020-07-03,21,0.0,,,,,,,
California,Santa Barbara,2020-07-04,114,0.0,,,,,,,
California,Santa Barbara,2020-07-05,151,0.0,,,,,,,
California,Santa Barbara,2020-07-06,92,0.0,,,,,,,
California,Santa Barbara,2020-07-07,103,1.0,,,,,,,
California,Santa Barbara,2020-07-08,119,-1.0,,,,,,,
California,Santa Barbara,2020-07-09,83,0.0,,,,,,,
California,Santa Barbara,2020-07-10,109,2.0,,,,,,,
California,Santa Barbara,2020-07-11,106,0.0,,,,,,,
California,Santa Barbara,2020-07-12,70,0.0,,,,,,,
California,Santa Barbara,2020-07-13,88,0.0,,,,,,,
California,Santa Barbara,2020-07-14,200,0.0,,,,,,,
California,Santa Barbara,2020-07-15,92,0.0,,,,,,,
California,Santa Barbara,2020-07-16,139,1.0,,,,,,,
California,Santa Barbara,2020-07-17,129,0.0,,,,,,,
California,Santa Barbara,2020-07-18,109,0.0,,,,,,,
California,Santa Barbara,2020-07-19,35,0.0,,,,,,,
California,Santa Barbara,2020-07-20,121,0.0,,,,,,,
California,Santa Barbara,2020-07-21,156,0.0,,,,,,,
California,Santa Barbara,2020-07-22,86,0.0,,,,,,,
California,Santa Barbara,2020-07-23,120,0.0,,,,,,,
California,Santa Barbara,2020-07-24,148,0.0,,,,,,,
California,Santa Barbara,2020-07-25,104,0.0,,,,,,,
California,Santa Barbara,2020-07-26,59,0.0,,,,,,,
California,Santa Barbara,2020-07-27,87,0.0,,,,,,,
California,Santa Barbara,2020-07-28,84,0.0,,,,,,,
California,Santa Barbara,2020-07-29,105,0.0,,,,,,,
California,Santa Barbara,2020-07-30,58,0.0,,,,,,,
California,Santa Barbara,2020-07-31,102,28.0,,,,,,,
California,Santa Barbara,2020-08-01,90,0.0,,,,,,,
California,Santa Barbara,2020-08-02,67,0.0,,,,,,,
California,Santa Barbara,2020-08-03,48,1.0,,,,,,,
California,Santa Barbara,2020-08-04,11,3.0,,,,,,,
California,Santa Barbara,2020-08-05,6,3.0,,,,,,,
California,Santa Barbara,2020-08-06,23,1.0,,,,,,,
California,Santa Barbara,2020-08-07,-111,1.0,,,,,,,
California,Santa Barbara,2020-08-08,89,0.0,,,,,,,
California,Santa Barbara,2020-08-09,71,0.0,,,,,,,
California,Santa Barbara,2020-08-10,200,0.0,,,,,,,
California,Santa Barbara,2020-08-11,73,4.0,,,,,,,
California,Santa Barbara,2020-08-12,107,0.0,,,,,,,
California,Santa Barbara,2020-08-13,80,2.0,,,,,,,
California,Santa Barbara,2020-08-14,173,2.0,,,,,,,
California,Santa Barbara,2020-08-15,36,0.0,,,,,,,
California,Santa Barbara,2020-08-16,30,0.0,,,,,,,
California,Santa Barbara,2020-08-17,70,3.0,,,,,,,
California,Santa Barbara,2020-08-18,34,1.0,,,,,,,
California,Santa Barbara,2020-08-19,27,1.0,,,,,,,
California,Santa Barbara,2020-08-20,72,2.0,,,,,,,
California,Santa Barbara,2020-08-21,74,3.0,,,,,,,
California,Santa Barbara,2020-08-22,40,0.0,,,,,,,
California,Santa Barbara,2020-08-23,40,0.0,,,,,,,
California,Santa Barbara,2020-08-24,59,1.0,,,,,,,
California,Santa Barbara,2020-08-25,70,1.0,,,,,,,
California,Santa Barbara,2020-08-26,50,1.0,,,,,,,
California,Santa Barbara,2020-08-27,30,1.0,,,,,,,
California,Santa Barbara,2020-08-28,67,0.0,,,,,,,
California,Santa Barbara,2020-08-29,51,1.0,,,,,,,
California,Santa Barbara,2020-08-30,36,0.0,,,,,,,
California,Santa Barbara,2020-08-31,36,1.0,,,,,,,
California,Santa Barbara,2020-09-01,18,2.0,,,,,,,
California,Santa Barbara,2020-09-02,64,2.0,,,,,,,
California,Santa Barbara,2020-09-03,71,0.0,,,,,,,
California,Santa Barbara,2020-09-04,63,0.0,,,,,,,
California,Santa Barbara,2020-09-05,64,0.0,,,,,,,
California,Santa Barbara,2020-09-06,30,0.0,,,,,,,
California,Santa Barbara,2020-09-07,45,0.0,,,,,,,
California,Santa Barbara,2020-09-08,9,0.0,,,,,,,
California,Santa Barbara,2020-09-09,40,2.0,,,,,,,
California,Santa Barbara,2020-09-10,24,4.0,,,,,,,
California,Santa Barbara,2020-09-11,40,2.0,,,,,,,
California,Santa Barbara,2020-09-12,50,0.0,,,,,,,
California,Santa Barbara,2020-09-13,48,0.0,,,,,,,
California,Santa Barbara,2020-09-14,2,1.0,,,,,,,
California,Santa Barbara,2020-09-15,32,1.0,,,,,,,
California,Santa Barbara,2020-09-16,40,2.0,,,,,,,
California,Santa Barbara,2020-09-17,15,0.0,,,,,,,
California,Santa Barbara,2020-09-18,45,1.0,,,,,,,
California,Santa Barbara,2020-09-19,38,0.0,,,,,,,
California,Santa Barbara,2020-09-20,18,0.0,,,,,,,
California,Santa Barbara,2020-09-21,31,0.0,,,,,,,
California,Santa Barbara,2020-09-22,16,1.0,,,,,,,
California,Santa Barbara,2020-09-23,25,2.0,,,,,,,
California,Santa Barbara,2020-09-24,36,0.0,,,,,,,
California,Santa Barbara,2020-09-25,38,0.0,,,,,,,
California,Santa Barbara,2020-09-26,35,0.0,,,,,,,
California,Santa Barbara,2020-09-27,29,0.0,,,,,,,
California,Santa Barbara,2020-09-28,31,0.0,,,,,,,
California,Santa Barbara,2020-09-29,28,0.0,,,,,,,
California,Santa Barbara,2020-09-30,37,1.0,,,,,,,
California,Santa Barbara,2020-10-01,29,1.0,,,,,,,
California,Santa Barbara,2020-10-02,19,0.0,,,,,,,
California,Santa Barbara,2020-10-03,22,0.0,,,,,,,
California,Santa Barbara,2020-10-04,20,0.0,,,,,,,
California,Santa Barbara,2020-10-05,33,0.0,,,,,,,
California,Santa Barbara,2020-10-06,22,0.0,,,,,,,
California,Santa Barbara,2020-10-07,19,0.0,,,,,,,
California,Santa Barbara,2020-10-08,24,0.0,,,,,,,
California,Santa Barbara,2020-10-09,22,1.0,,,,,,,
California,Santa Barbara,2020-10-10,21,0.0,,,,,,,
California,Santa Barbara,2020-10-11,23,0.0,,,,,,,
California,Santa Barbara,2020-10-12,22,0.0,,,,,,,
California,Santa Barbara,2020-10-13,27,0.0,,,,,,,
California,Santa Barbara,2020-10-14,20,1.0,,,,,,,
California,Santa Barbara,2020-10-15,17,1.0,,,,,,,
California,Santa Barbara,2020-10-16,23,1.0,,,,,,,
California,Santa Barbara,2020-10-17,39,0.0,,,,,,,
California,Santa Barbara,2020-10-18,20,0.0,,,,,,,
California,Santa Barbara,2020-10-19,24,0.0,,,,,,,
California,Santa Barbara,2020-10-20,32,0.0,,,,,,,
California,Santa Barbara,2020-10-21,17,0.0,,,,,,,
California,Santa Barbara,2020-10-22,29,1.0,,,,,,,
California,Santa Barbara,2020-10-23,41,0.0,,,,,,,
California,Santa Barbara,2020-10-24,30,0.0,,,,,,,
California,Santa Barbara,2020-10-25,33,0.0,,,,,,,
California,Santa Barbara,2020-10-26,13,2.0,,,,,,,
California,Santa Barbara,2020-10-27,47,4.0,,,,,,,
California,Santa Barbara,2020-10-28,-2,0.0,,,,,,,
California,Santa Barbara,2020-10-29,30,0.0,,,,,,,
California,Santa Barbara,2020-10-30,35,2.0,,,,,,,
California,Santa Barbara,2020-10-31,20,0.0,,,,,,,
California,Santa Barbara,2020-11-01,12,0.0,,,,,,,
California,Santa Barbara,2020-11-02,16,1.0,,,,,,,
California,Santa Barbara,2020-11-03,23,0.0,,,,,,,
California,Santa Barbara,2020-11-04,18,1.0,,,,,,,
California,Santa Barbara,2020-11-05,54,0.0,,,,,,,
California,Santa Barbara,2020-11-06,38,1.0,,,,,,,
California,Santa Barbara,2020-11-07,37,0.0,,,,,,,
California,Santa Barbara,2020-11-08,25,0.0,,,,,,,
California,Santa Barbara,2020-11-09,34,0.0,,,,,,,
California,Santa Barbara,2020-11-10,38,0.0,,,,,,,
California,Santa Barbara,2020-11-11,26,0.0,,,,,,,
California,Santa Barbara,2020-11-12,47,0.0,,,,,,,
California,Santa Barbara,2020-11-13,80,0.0,,,,,,,
California,Santa Barbara,2020-11-14,77,0.0,,,,,,,
California,Santa Barbara,2020-11-15,34,0.0,,,,,,,
California,Santa Barbara,2020-11-16,49,2.0,,,,,,,
California,Santa Barbara,2020-11-17,32,0.0,,,,,,,
California,Santa Barbara,2020-11-18,87,0.0,,,,,,,
California,Santa Barbara,2020-11-19,57,0.0,,,,,,,
California,Santa Barbara,2020-11-20,84,0.0,,,,,,,
California,Santa Barbara,2020-11-21,97,0.0,,,,,,,
California,Santa Barbara,2020-11-22,24,0.0,,,,,,,
California,Santa Barbara,2020-11-23,-2,0.0,,,,,,,
California,Santa Barbara,2020-11-24,210,2.0,,,,,,,
California,Santa Barbara,2020-11-25,29,0.0,,,,,,,
California,Santa Barbara,2020-11-26,94,0.0,,,,,,,
California,Santa Barbara,2020-11-27,63,0.0,,,,,,,
California,Santa Barbara,2020-11-28,141,0.0,,,,,,,
California,Santa Barbara,2020-11-29,39,0.0,,,,,,,
California,Santa Barbara,2020-11-30,52,1.0,,,,,,,
California,Santa Barbara,2020-12-01,39,1.0,,,,,,,
California,Santa Barbara,2020-12-02,94,1.0,,,,,,,
California,Santa Barbara,2020-12-03,124,0.0,,,,,,,
California,Santa Barbara,2020-12-04,118,0.0,,,,,,,
California,Santa Barbara,2020-12-05,160,0.0,,,,,,,
California,Santa Barbara,2020-12-06,145,0.0,,,,,,,
California,Santa Barbara,2020-12-07,110,0.0,,,,,,,
California,Santa Barbara,2020-12-08,154,1.0,,,,,,,
California,Santa Barbara,2020-12-09,114,0.0,,,,,,,
California,Santa Barbara,2020-12-10,158,1.0,,,,,,,
California,Santa Barbara,2020-12-11,209,0.0,,,,,,,
California,Santa Barbara,2020-12-12,177,-3.0,,,,,,,
California,Santa Barbara,2020-12-13,75,3.0,,,,,,,
California,Santa Barbara,2020-12-14,338,0.0,,,,,,,
California,Santa Barbara,2020-12-15,195,2.0,,,,,,,
California,Santa Barbara,2020-12-16,184,3.0,,,,,,,
California,Santa Barbara,2020-12-17,241,0.0,,,,,,,
California,Santa Barbara,2020-12-18,154,2.0,,,,,,,
California,Santa Barbara,2020-12-19,306,0.0,,,,,,,
California,Santa Barbara,2020-12-20,150,0.0,,,,,,,
California,Santa Barbara,2020-12-21,171,1.0,,,,,,,
California,Santa Barbara,2020-12-22,201,2.0,,,,,,,
California,Santa Barbara,2020-12-23,210,1.0,,,,,,,
California,Santa Barbara,2020-12-24,245,0.0,,,,,,,
California,Santa Barbara,2020-12-25,292,0.0,,,,,,,
California,Santa Barbara,2020-12-26,223,2.0,,,,,,,
California,Santa Barbara,2020-12-27,205,0.0,,,,,,,
California,Santa Barbara,2020-12-28,215,0.0,,,,,,,
California,Santa Barbara,2020-12-29,218,3.0,,,,,,,
California,Santa Barbara,2020-12-30,228,1.0,,,,,,,
California,Santa Barbara,2020-12-31,409,3.0,,,,,,,
California,Santa Barbara,2021-01-01,325,0.0,,,,,,,
California,Santa Barbara,2021-01-02,376,0.0,,,,,,,
California,Santa Barbara,2021-01-03,130,0.0,,,,,,,
California,Santa Barbara,2021-01-04,470,6.0,,,,,,,
California,Santa Barbara,2021-01-05,328,7.0,,,,,,,
California,Santa Barbara,2021-01-06,390,8.0,,,,,,,
California,Santa Barbara,2021-01-07,478,4.0,,,,,,,
California,Santa Barbara,2021-01-08,530,0.0,,,,,,,
California,Santa Barbara,2021-01-09,510,12.0,,,,,,,
California,Santa Barbara,2021-01-10,319,0.0,,,,,,,
California,Santa Barbara,2021-01-11,450,2.0,,,,,,,
California,Santa Barbara,2021-01-12,442,8.0,,,,,,,
California,Santa Barbara,2021-01-13,532,7.0,,,,,,,
California,Santa Barbara,2021-01-14,412,9.0,,,,,,,
California,Santa Barbara,2021-01-15,361,5.0,,,,,,,
California,Santa Barbara,2021-01-16,601,3.0,,,,,,,
California,Santa Barbara,2021-01-17,313,0.0,,,,,,,
California,Santa Barbara,2021-01-18,237,0.0,,,,,,,
California,Santa Barbara,2021-01-19,353,5.0,,,,,,,
California,Tuolumne,2020-03-18,0,0.0,,,,,,,
California,Tuolumne,2020-03-19,0,0.0,,,,,,,
California,Tuolumne,2020-03-20,0,0.0,,,,,,,
California,Tuolumne,2020-03-21,0,0.0,,,,,,,
California,Tuolumne,2020-03-22,0,0.0,,,,,,,
California,Tuolumne,2020-03-23,0,0.0,,,,,,,
California,Tuolumne,2020-03-24,0,0.0,,,,,,,
California,Tuolumne,2020-03-25,0,0.0,,,,,,,
California,Tuolumne,2020-03-26,0,0.0,,,,,,,
California,Tuolumne,2020-03-27,1,0.0,,,,,,,
California,Tuolumne,2020-03-28,0,0.0,,,,,,,
California,Tuolumne,2020-03-29,0,0.0,,,,,,,
California,Tuolumne,2020-03-30,0,0.0,,,,,,,
California,Tuolumne,2020-03-31,0,0.0,,,,,,,
California,Tuolumne,2020-04-01,0,0.0,,,,,,,
California,Tuolumne,2020-04-02,0,0.0,,,,,,,
California,Tuolumne,2020-04-03,0,0.0,,,,,,,
California,Tuolumne,2020-04-04,0,0.0,,,,,,,
California,Tuolumne,2020-04-05,0,0.0,,,,,,,
California,Tuolumne,2020-04-06,0,0.0,,,,,,,
California,Tuolumne,2020-04-07,0,0.0,,,,,,,
California,Tuolumne,2020-04-08,-1,0.0,,,,,,,
California,Tuolumne,2020-04-09,0,0.0,,,,,,,
California,Tuolumne,2020-04-10,0,0.0,,,,,,,
California,Tuolumne,2020-04-11,0,0.0,,,,,,,
California,Tuolumne,2020-04-12,0,0.0,,,,,,,
California,Tuolumne,2020-04-13,0,0.0,,,,,,,
California,Tuolumne,2020-04-14,0,0.0,,,,,,,
California,Tuolumne,2020-04-15,1,0.0,,,,,,,
California,Tuolumne,2020-04-16,0,0.0,,,,,,,
California,Tuolumne,2020-04-17,1,0.0,,,,,,,
California,Tuolumne,2020-04-18,0,0.0,,,,,,,
California,Tuolumne,2020-04-19,0,0.0,,,,,,,
California,Tuolumne,2020-04-20,0,0.0,,,,,,,
California,Tuolumne,2020-04-21,0,0.0,,,,,,,
California,Tuolumne,2020-04-22,0,0.0,,,,,,,
California,Tuolumne,2020-04-23,0,0.0,,,,,,,
California,Tuolumne,2020-04-24,0,0.0,,,,,,,
California,Tuolumne,2020-04-25,0,0.0,,,,,,,
California,Tuolumne,2020-04-26,1,0.0,,,,,,,
California,Tuolumne,2020-04-27,0,0.0,,,,,,,
California,Tuolumne,2020-04-28,1,0.0,,,,,,,
California,Tuolumne,2020-04-29,0,0.0,,,,,,,
California,Tuolumne,2020-04-30,-1,0.0,,,,,,,
California,Tuolumne,2020-05-01,0,0.0,,,,,,,
California,Tuolumne,2020-05-02,0,0.0,,,,,,,
California,Tuolumne,2020-05-03,0,0.0,,,,,,,
California,Tuolumne,2020-05-04,0,0.0,,,,,,,
California,Tuolumne,2020-05-05,-1,0.0,,,,,,,
California,Tuolumne,2020-05-06,0,0.0,,,,,,,
California,Tuolumne,2020-05-07,0,0.0,,,,,,,
California,Tuolumne,2020-05-08,0,0.0,,,,,,,
California,Tuolumne,2020-05-09,0,0.0,,,,,,,
California,Tuolumne,2020-05-10,0,0.0,,,,,,,
California,Tuolumne,2020-05-11,0,0.0,,,,,,,
California,Tuolumne,2020-05-12,0,0.0,,,,,,,
California,Tuolumne,2020-05-13,0,0.0,,,,,,,
California,Tuolumne,2020-05-14,0,0.0,,,,,,,
California,Tuolumne,2020-05-15,0,0.0,,,,,,,
